Date,N,xRet,sdxRet,rolVol_xRet_bk,rolVol_xRet,vol_EWMA,NBER,log_xRet,X.xRet,X.dp,X.dy,X.ep,X.de,X.svar,X.bm,X.ntis,X.tbl,X.lty,X.ltr,X.tms,X.dfy,X.dfr,X.infl,X.infl_lag
01.Nov.29,36,-12.9059,-1.574475432,8.196952293,8.480509569,9.047957578,1,-13.76349344,-12.9059,-3.081527634,-3.225106375,-2.57634289,-0.505184744,0.036448746,0.351956476,0.177039792,3.47,3.31,2.36,-0.16,1.27,-2.54,0,0
01.Dec.29,37,2.4053,0.289072986,8.320736001,8.63458612,9.49148809,1,2.368169395,2.4053,-3.096183853,-3.071164847,-2.589490466,-0.506693386,0.01021463,0.338457824,0.163522172,3.03,3.4,-0.89,0.37,1.28,2.81,-0.578034682,0
01.Jan.30,38,5.8232,0.69755013,8.348073855,8.680076941,8.872295237,1,5.652265712,5.8232,-3.155956648,-3.095359451,-2.68356095,-0.472395698,0.001433161,0.314816201,0.153314199,3.39,3.47,-0.57,0.08,1.26,1.16,-0.581395349,-0.578034682
01.Feb.30,39,2.3041,0.274889492,8.381913714,8.720494052,8.439355299,1,2.271219798,2.3041,-3.176302787,-3.155030007,-2.740131512,-0.436171275,0.001724706,0.310206189,0.159255629,3.36,3.39,1.29,0.03,1.2,-0.57,-0.584795322,-0.581395349
01.Mar.30,40,6.8848,0.819160353,8.404703644,8.764290913,7.841974703,1,6.635674758,6.8848,-3.252345407,-3.175479826,-2.852896647,-0.39944876,0.001504044,0.319119189,0.145496177,2.95,3.35,0.83,0.4,1.11,0.55,-0.588235294,-0.584795322
01.Apr.30,41,-1.6038,-0.185711219,8.635988777,9.019066113,7.618831996,1,-1.613384411,-1.6038,-3.241930723,-3.251523123,-2.880540723,-0.36139,0.001933862,0.326970598,0.129680892,3,3.38,-0.16,0.38,1.1,1,0.591715976,-0.588235294
01.May.30,42,-1.3748,-0.15919203,8.636110735,9.018893161,7.146802821,1,-1.380723051,-1.3748,-3.224403529,-3.241006461,-2.903358953,-0.321044575,0.004693439,0.331915512,0.124926807,2.41,3.29,1.39,0.88,1.12,-0.82,-0.588235294,0.591715976
01.Jun.30,43,-15.8415,-1.854095226,8.54405954,8.923047217,6.666784928,1,-17.19615252,-15.8415,-3.043789569,-3.223582679,-2.763829542,-0.279960026,0.014447862,0.403375453,0.131001045,1.89,3.28,0.51,1.39,1.21,0.59,-0.591715976,-0.588235294
01.Jul.30,44,3.6713,0.399725269,9.184558213,9.341506834,8.687068224,1,3.598444416,3.6713,-3.0789704,-3.042969392,-2.841783675,-0.237186725,0.004920446,0.390187615,0.140550833,1.83,3.27,0.34,1.44,1.25,0.22,-1.19047619,-0.591715976
01.Aug.30,45,1.0366,0.113331375,9.146628617,9.279967413,8.22698749,1,1.030341603,1.0366,-3.085563806,-3.078048505,-2.893934484,-0.191629322,0.004049926,0.3797521,0.121494954,1.53,3.28,0.13,1.75,1.26,1.23,-0.602409639,-1.19047619
01.Sep.30,46,-12.5749,-1.434262702,8.76750123,8.662434771,7.632801314,1,-13.40720639,-12.5749,-2.945380789,-3.084745056,-2.800406169,-0.14497462,0.003738406,0.445583211,0.127200376,1.77,3.24,0.74,1.47,1.23,0.34,0.606060606,-0.602409639
01.Oct.30,47,-8.458,-0.903802877,9.358235317,9.091043639,8.645255988,1,-8.828922558,-8.458,-2.851616597,-2.944562709,-2.755498291,-0.096118306,0.012876666,0.497954731,0.129491358,1.74,3.24,0.35,1.5,1.52,0.19,-0.602409639,0.606060606
01.Nov.30,48,-2.1036,-0.264573956,7.950895956,7.86476321,8.556819799,1,-2.123251157,-2.1036,-2.828613199,-2.850697056,-2.784854344,-0.043758854,0.007160072,0.504670831,0.137752868,1.4,3.22,0.42,1.82,1.78,-0.54,-0.606060606,-0.602409639
01.Dec.30,49,-7.2879,-1.033715359,7.050199974,7.158532509,7.97346416,1,-7.556130223,-7.2879,-2.750666503,-2.827796539,-2.760923003,0.0102565,0.008166329,0.554745413,0.113885891,1.48,3.3,-0.7,1.82,2.19,-0.2,-1.829268293,-0.606060606
01.Jan.31,50,5.8027,0.792224013,7.324569694,7.205745894,7.939929962,1,5.6323706,5.8027,-2.812065031,-2.764330865,-2.840073365,0.028008334,0.005224312,0.539152002,0.089722129,1.24,3.43,-1.21,2.19,1.99,3.24,-1.242236025,-1.829268293
01.Feb.31,51,11.0543,1.509487543,7.323213795,7.203605609,7.679062851,1,10.48092842,11.0543,-2.934300917,-2.82602359,-2.980785967,0.04648505,0.002884626,0.479667963,0.082543575,1.06,3.38,0.85,2.32,1.95,-0.17,-1.257861635,-1.242236025
01.Mar.31,52,-7.0239,-0.882339739,7.960539111,8.11511993,8.029528188,1,-7.272963864,-7.0239,-2.876685141,-2.948350691,-2.942643109,0.065957968,0.004168752,0.529125087,0.073980154,1.38,3.32,1.04,1.94,2.05,-0.1,-0.636942675,-1.257861635
01.Apr.31,53,-9.3755,-1.176251521,7.970659191,7.757786817,8.11287929,1,-9.836289616,-9.3755,-2.790157663,-2.890935128,-2.876551202,0.086393539,0.006709266,0.603214498,0.077781013,1.49,3.27,0.86,1.78,2.32,-0.19,-0.641025641,-0.636942675
01.May.31,54,-13.8574,-1.648732031,8.40488311,7.96218051,8.302330034,1,-14.90214848,-13.8574,-2.657177502,-2.804723138,-2.764937576,0.107760073,0.006910695,0.709948622,0.071381538,0.88,3.17,1.45,2.29,2.78,-0.11,-1.290322581,-0.641025641
01.Jun.31,55,14.5692,1.566609188,9.299830558,8.453861584,9.237825648,1,13.59071654,14.5692,-2.802012672,-2.671847152,-2.93237449,0.130361818,0.02333295,0.607271274,0.063758597,0.55,3.19,0.04,2.64,3,0.48,-1.307189542,-1.290322581
01.Jul.31,56,-7.6065,-0.833604414,9.124831721,9.288004503,10.26725174,1,-7.906419064,-7.6065,-2.739831792,-2.816900729,-2.894020065,0.154188273,0.007039256,0.673609572,0.034007378,0.41,3.25,-0.42,2.84,2.72,0.94,0,-1.307189542
01.Aug.31,57,0.7479,0.080201311,9.325283936,9.227326466,10.16370498,1,0.744894457,0.7479,-2.764483133,-2.755059359,-2.943717739,0.179234605,0.00454204,0.654185496,0.02015828,0.42,3.26,0.12,2.84,3.07,0,0,0
01.Sep.31,58,-28.7761,-3.086576894,9.322981733,9.216256316,9.434095341,1,-33.92205865,-28.7761,-2.423979172,-2.779829883,-2.629831226,0.205852054,0.023458995,0.944001656,0.030371887,0.45,3.53,-2.81,3.08,3.52,2.67,-0.662251656,0
01.Oct.31,59,7.5738,0.633916271,11.94763464,11.61848771,14.05378536,1,7.293659991,7.5738,-2.520637164,-2.439565121,-2.754705893,0.234068728,0.042501955,0.877176108,0.011271186,1.7,3.85,-3.3,2.15,4.05,-0.33,-0.666666667,-0.662251656
01.Nov.31,60,-10.2609,-0.862398462,11.89809636,12.01919559,13.50736397,1,-10.80695827,-10.2609,-2.433653356,-2.536589884,-2.697578901,0.263925545,0.011434544,0.971556408,0.003398226,1.77,3.85,0.27,2.08,3.99,-2.16,-1.342281879,-0.666666667
01.Dec.31,61,-13.8757,-1.133060322,12.24621472,12.19187115,13.25145915,1,-14.91854998,-13.8757,-2.292781093,-2.449742737,-2.588626476,0.295845383,0.021195349,1.170731707,-0.012921001,2.41,4.07,-2.2,1.66,5.1,-0.66,-0.680272109,-1.342281879
01.Jan.32,62,-2.1103,-0.16601194,12.71173626,12.51206672,13.30160764,1,-2.127938313,-2.1103,-2.297149954,-2.325883973,-2.587651241,0.290501287,0.017376784,1.191378184,-0.011577435,2.48,3.9,0.34,1.42,3.93,-0.86,-2.054794521,-0.680272109
01.Feb.32,63,5.1281,0.406488734,12.61560179,12.1368577,12.35394373,1,4.989747883,5.1281,-2.380709658,-2.331255823,-2.665483048,0.28477339,0.026715251,1.119842829,-0.015727669,2.42,3.67,4.13,1.25,3.64,-6.51,-1.398601399,-2.054794521
01.Mar.32,64,-12.0507,-0.980147299,12.29478468,11.53371952,11.59426317,1,-12.81908181,-12.0507,-2.290348367,-2.416155062,-2.569061769,0.278713402,0.013408922,1.185862445,-0.008415512,2.25,3.7,-0.18,1.45,3.85,3.74,-0.709219858,-1.398601399
01.Apr.32,65,-20.6395,-1.636036589,12.61554915,11.68809105,11.81874849,1,-23.08836978,-20.6395,-2.10087019,-2.327096463,-2.373110626,0.272240436,0.019851413,1.553727874,-0.015474679,1.11,3.36,6.04,2.25,5.29,-7.8,-0.714285714,-0.709219858
01.May.32,66,-23.2723,-1.700356912,13.68671474,12.42807485,13.30935862,1,-26.4725535,-23.2723,-1.873246172,-2.138874764,-2.138512561,0.265266389,0.023183792,1.942333482,-0.034050805,0.31,3.49,-1.88,3.18,5.64,2.95,-1.438848921,-0.714285714
01.Jun.32,67,0.2568,0.017454564,14.71248431,13.19043722,14.8489102,1,0.256419614,0.2568,-1.903915028,-1.912903853,-2.161744137,0.257829109,0.034302583,2.028478058,-0.040688371,0.34,3.47,0.65,3.13,5.59,-0.74,-0.729927007,-1.438848921
01.Jul.32,68,39.1538,2.777115128,14.09873131,11.55439743,13.79019115,1,33.03252208,39.1538,-2.265099807,-1.94521062,-2.514926542,0.249826735,0.020110578,1.612544071,-0.029176136,0.22,3.2,4.81,2.98,5.53,-4.38,0,-0.729927007
01.Aug.32,69,40.1679,2.23949799,17.9361179,18.0376071,19.23967338,1,33.75848549,40.1679,-2.626761365,-2.308009615,-2.867908437,0.241147073,0.040019306,1.187807545,-0.015063688,0.14,3.21,0.03,3.07,3.31,4.33,-0.735294118,0
01.Sep.32,70,-2.9826,-0.139655781,21.35679584,22.24695283,22.3709898,1,-3.027062206,-2.9826,-2.634119048,-2.671767696,-2.865920662,0.231801614,0.043298566,1.214365567,0.000704378,0.03,3.19,0.57,3.16,2.91,2.44,-0.740740741,-0.735294118
01.Oct.32,71,-14.2269,-0.722402257,19.69387535,20.56032719,20.9235666,1,-15.34315823,-14.2269,-2.532034403,-2.681246802,-2.753688012,0.221653608,0.035644758,1.403877221,-0.002874133,0.01,3.22,-0.17,3.21,3.23,0.91,-0.746268657,-0.740740741
01.Nov.32,72,-5.2428,-0.262161112,19.99838942,20.84834701,20.16141083,1,-5.384129199,-5.2428,-2.520589202,-2.581303627,-2.731139138,0.210549936,0.023316603,1.542147294,-0.003322151,0.01,3.22,0.32,3.21,3.61,0.41,-0.751879699,-0.746268657
01.Dec.32,73,6.1469,0.309891806,19.83563257,20.70045317,18.78468831,1,5.96480074,6.1469,-2.623218266,-2.57261223,-2.821669204,0.198450939,0.010223099,1.442084301,-0.00503248,0.04,3.15,1.31,3.11,3.83,0.08,-0.757575758,-0.751879699
01.Jan.33,74,1.3838,0.070935526,19.5078556,20.35544937,17.57001637,1,1.374176432,1.3838,-2.640499291,-2.633268601,-2.822820848,0.182321557,0.005916609,1.426929392,-0.006490713,0.07,3.08,1.48,3.01,3.57,3.99,-1.526717557,-0.757575758
01.Feb.33,75,-17.9258,-0.919157114,19.50243297,20.33406659,16.30108699,1,-19.76120145,-17.9258,-2.44677378,-2.650651662,-2.612900651,0.166126871,0.015666928,1.690990465,-0.005817823,0.01,3.25,-2.58,3.24,3.89,-2.65,-1.550387597,-1.526717557
01.Mar.33,76,3.8227,0.189967603,20.12290485,21.00232462,16.65128097,1,3.74997286,3.8227,-2.490048049,-2.45703028,-2.639912396,0.149864347,0.037454111,1.476534296,-0.02188381,1.34,3.21,0.97,1.87,4.23,-0.5,-0.787401575,-1.550387597
01.Apr.33,77,41.3312,2.082110433,19.85062816,20.72524353,15.55018577,0,34.56436934,41.3312,-2.85263143,-2.500410836,-2.986162823,0.133531393,0.029151226,1.119015048,-0.006369298,0.45,3.25,-0.32,2.8,4.34,-0.63,0,-0.787401575
01.May.33,78,17.4416,0.779307863,22.38088543,22.60036171,20.85958472,0,16.07116196,17.4416,-3.010361584,-2.86310273,-3.127486941,0.117125357,0.011963833,0.928384973,-0.003001643,0.29,3.08,3.03,2.79,3.11,2.85,0,0
01.Jun.33,79,13.7298,0.62594595,21.93448171,20.84015442,19.9717814,0,12.86311336,13.7298,-3.144702384,-3.020943693,-3.24534591,0.100643526,0.019819362,0.833503159,0.000760917,0.07,3.06,0.5,2.99,2.61,1.4,0.793650794,0
01.Jul.33,80,-8.4936,-0.381057144,22.28957028,20.68212705,19.0270136,0,-8.874271073,-8.4936,-3.063290425,-3.155397673,-3.147373542,0.084083117,0.032868097,0.901178804,0.002713484,0.19,3.09,-0.17,2.9,2.26,1.78,3.149606299,0.793650794
01.Aug.33,81,12.2972,0.634952685,19.36711238,19.14149722,18.06722363,0,11.59458998,12.2972,-3.182572591,-3.074101341,-3.250013872,0.067441281,0.011878964,0.798750122,0.002147224,0.01,3.08,0.44,3.07,2.47,0.49,0.763358779,3.149606299
01.Sep.33,82,-11.8245,-0.743059645,15.91325821,16.10332101,17.39026636,0,-12.58142247,-11.8245,-3.072896794,-3.193501661,-3.123611887,0.050715093,0.014249909,0.867996604,-0.00045849,0.04,3.08,0.23,3.04,2.91,-0.37,0,0.763358779
01.Oct.33,83,-9.0723,-0.558211332,16.25244684,16.64214466,16.90440387,0,-9.509552431,-9.0723,-2.991277923,-3.08394663,-3.025179475,0.033901552,0.02767577,0.927858439,0.003462966,0.09,3.15,-0.91,3.06,3.15,1.31,0,0
01.Nov.33,84,10.8353,0.679688116,15.94157636,16.21232722,16.01342059,0,10.28555813,10.8353,-3.100193509,-3.002451224,-3.117191085,0.016997576,0.009581576,0.833503159,0.005923477,0.22,3.27,-1.49,3.05,3.44,-0.99,0,0
01.Dec.33,85,2.6494,0.163797141,16.17488552,16.07593093,15.41335236,0,2.614395134,2.6494,-3.133515976,-3.111493064,-3.133515976,0,0.00559057,0.829026046,0.006195828,0.29,3.36,-1.13,3.07,3.25,3.7,0,0
01.Jan.34,86,11.4533,0.711586666,16.09543931,16.08440988,14.30569175,0,10.83841258,11.4533,-3.232395634,-3.131699445,-3.224711981,-0.007683654,0.00663891,0.762917366,0.003558323,0.72,3.21,2.57,2.49,2.66,0,0,0
01.Feb.34,87,-3.304,-0.201136468,16.42665815,16.15923295,13.84904108,0,-3.359131703,-3.304,-3.192959915,-3.230355973,-3.178128183,-0.014831733,0.005567285,0.790643727,0.005594944,0.62,3.17,0.81,2.55,2.07,0.65,0.757575758,0
01.Mar.34,88,0.5155,0.033003742,15.61944111,14.7175203,12.97944864,0,0.514073297,0.5155,-3.190220569,-3.191150369,-3.16787327,-0.022347299,0.006372525,0.802512212,0.009606328,0.24,3.07,1.97,2.83,2.13,-0.1,0,0.757575758
01.Apr.34,89,-2.559,-0.16423722,15.58112103,14.80778075,12.04208113,0,-2.592049341,-2.559,-3.161066996,-3.188414292,-3.131287017,-0.029779978,0.001899187,0.801074734,0.007828797,0.15,3,1.26,2.85,1.94,-0.22,0,0
01.May.34,90,-7.8597,-0.782219004,10.04795327,10.07729792,11.23700353,0,-8.184924132,-7.8597,-3.074284591,-3.159038826,-3.037595393,-0.036689198,0.0073632,0.856382979,0.007652304,0.16,2.92,1.31,2.76,2.04,-0.41,0,0
01.Jun.34,91,2.398,0.266842555,8.986572637,9.357871769,10.8715918,0,2.369465357,2.398,-3.09308327,-3.07248522,-3.049120147,-0.043963123,0.006894645,0.84073107,0.00598278,0.15,2.89,0.67,2.74,2.13,0.91,0.751879699,0
01.Jul.34,92,-11.9946,-1.481732714,8.094982237,8.450995334,10.1278941,0,-12.77583818,-11.9946,-2.968906387,-3.091287132,-2.917747691,-0.051158696,0.011531331,0.914253265,0.002907841,0.15,2.88,0.4,2.73,2.24,0.07,0,0.751879699
01.Aug.34,93,5.855,0.692396943,8.456132081,8.814196129,10.54535806,0,5.689451652,5.855,-3.01962193,-2.966889579,-2.961779721,-0.057842209,0.006501447,0.866896403,0.019956903,0.19,2.99,-1.18,2.8,2.56,1.65,0,0
01.Sep.34,94,-0.0316,-0.004020956,7.858826961,8.131029732,10.05985954,0,-0.031601833,-0.0316,-3.012353155,-3.017832621,-2.947465533,-0.064887622,0.004830819,0.870364364,0.019439017,0.21,3.1,-1.46,2.89,2.61,0.85,1.492537313,0
01.Oct.34,95,-3.2763,-0.462831445,7.07881895,7.392948645,9.343329035,0,-3.330833872,-3.2763,-2.978180068,-3.010567041,-2.906321205,-0.071858862,0.004358161,0.862253642,0.023897271,0.27,3,1.82,2.73,2.5,-0.8,-0.735294118,1.492537313
01.Nov.34,96,8.5959,1.293746235,6.644193249,6.927661503,8.789626753,0,8.245555284,8.5959,-3.055780542,-2.976174496,-2.977451748,-0.078328794,0.002025305,0.782008937,0.020711039,0.25,2.99,0.37,2.74,2.51,0.92,0,-0.735294118
01.Dec.34,97,-0.0781,-0.012269335,6.365462917,6.645111064,8.717332242,0,-0.078122699,-0.0781,-3.049799495,-3.054001182,-2.964641686,-0.085157808,0.002608946,0.773740869,0.020812716,0.23,2.93,1.12,2.7,2.42,-0.11,-0.740740741,0
01.Jan.35,98,-4.2468,-0.672026947,6.319389455,6.60034021,8.105741123,0,-4.339170342,-4.2468,-3.00678211,-3.049799495,-2.770393332,-0.236388778,0.002213604,0.791621595,0.020997429,0.2,2.81,1.82,2.61,2.21,0.29,1.492537313,-0.740740741
01.Feb.35,99,-3.704,-0.67062154,5.523234457,5.598524232,7.736219765,0,-3.773571353,-3.704,-2.966417886,-3.00678211,-2.598693106,-0.36772478,0.003279982,0.786286384,0.014708641,0.19,2.75,0.92,2.56,2.26,0.49,0.735294118,1.492537313
01.Mar.35,100,-3.1554,-0.569120823,5.544341157,5.612505215,7.327874665,0,-3.205929614,-3.1554,-2.935038205,-2.966417886,-2.451241254,-0.483796951,0.003972862,0.800754118,0.012045956,0.15,2.74,0.41,2.59,2.53,0.02,0,0.735294118
01.Apr.35,101,9.6393,1.716186548,5.616697097,5.600691259,6.919910685,0,9.201690991,9.6393,-3.033803475,-2.942472437,-2.506693563,-0.527109912,0.003162168,0.737322979,0.019093688,0.15,2.69,0.79,2.54,2.47,0.33,0.729927007,0
01.May.35,102,3.8035,0.611051614,6.2245151,6.465214512,7.296105723,0,3.732583909,3.8035,-3.07311169,-3.041295645,-2.503874978,-0.569236712,0.002877662,0.729392625,0.019298041,0.15,2.76,-0.57,2.61,2.29,0.99,0,0.729927007
01.Jun.35,103,7.0433,1.193912878,5.899341679,6.152755098,6.825184413,0,6.805666029,7.0433,-3.146305132,-3.080658144,-2.536045611,-0.610259521,0.002810458,0.681818182,0.019343977,0.15,2.7,0.92,2.55,2.16,0.2,-0.724637681,0
01.Jul.35,104,8.3714,1.349926669,6.201373893,6.435229514,6.727354732,0,8.038630658,8.3714,-3.226122233,-3.146305132,-2.636653902,-0.589468331,0.001680048,0.639309197,0.017409775,0.15,2.68,0.46,2.53,2.11,0.65,0,-0.724637681
01.Aug.35,105,2.6469,0.465675524,5.684000694,5.380913954,6.785449741,0,2.612217892,2.6469,-3.247551625,-3.226122233,-2.679314665,-0.56823696,0.003774986,0.63368669,0.004981615,0.16,2.81,-1.33,2.65,1.98,0.91,0,0
01.Sep.35,106,2.5426,0.463942943,5.480415292,5.272325022,6.31380473,0,2.510565669,2.5426,-3.271123209,-3.247551625,-2.724579503,-0.546543706,0.002428824,0.611734384,0.008026621,0.2,2.82,0.09,2.62,1.94,-0.09,0,0
01.Oct.35,107,7.1703,1.296773165,5.529340207,5.228387561,5.891496859,0,6.92422821,7.1703,-3.32103121,-3.248650354,-2.796960359,-0.524070851,0.003259193,0.577501073,0.002950727,0.2,2.79,0.61,2.59,2.02,-0.19,0,0
01.Nov.35,108,5.1743,0.887861506,5.827823335,5.074114088,5.953686497,0,5.043895034,5.1743,-3.337624578,-3.299052303,-2.835532634,-0.502091944,0.003149683,0.566952368,0.002219429,0.16,2.8,0.1,2.64,1.96,0.59,0.729927007,0
01.Dec.35,109,3.9787,0.725958179,5.480618742,4.835005096,5.714605692,0,3.90120584,3.9787,-3.352513595,-3.316118372,-2.871927856,-0.480585739,0.002897366,0.559911191,0.008688835,0.15,2.76,0.7,2.61,1.86,0.13,0,0.729927007
01.Jan.36,110,7.1732,1.281013445,5.599628973,4.746268134,5.411431385,0,6.926933895,7.1732,-3.394927769,-3.331460186,-2.922323358,-0.472604411,0.001867159,0.53983544,0.008907728,0.2,2.85,0.55,2.65,1.63,0.27,0,0
01.Feb.36,111,2.2361,0.382696387,5.84301309,4.217026716,5.528374773,0,2.21124714,2.2361,-3.390940881,-3.374308481,-2.926052353,-0.464888529,0.002222594,0.529076247,0.013760454,0.2,2.81,0.81,2.61,1.48,-0.27,0,0
01.Mar.36,112,2.3829,0.412230782,5.780499912,3.48736006,5.14225996,0,2.354486653,2.3829,-3.395849775,-3.370738174,-2.938424928,-0.457424847,0.00500448,0.527696047,0.013456037,0.2,2.75,1.06,2.55,1.57,-0.24,-0.724637681,0
01.Apr.36,113,-7.7788,-1.352933994,5.749578348,2.605538045,4.80637322,0,-8.096328057,-7.7788,-3.282849025,-3.363059307,-2.820943251,-0.461905774,0.005760772,0.566348596,0.019252871,0.2,2.74,0.35,2.54,1.62,-0.09,0,-0.724637681
01.May.36,114,5.2906,0.960228616,5.509729569,4.236711791,5.496255698,0,5.154391285,5.2906,-3.295837491,-3.251101597,-2.829747136,-0.466090355,0.002907938,0.540487421,0.018627594,0.2,2.73,0.4,2.53,1.67,0,0,0
01.Jun.36,115,3.2242,0.574614114,5.611069975,4.260779298,5.475152161,0,3.172376798,3.2242,-3.295163238,-3.265065207,-2.825159609,-0.470003629,0.001568495,0.523178388,0.02081345,0.2,2.73,0.21,2.53,1.66,0.61,0.729927007,0
01.Jul.36,116,7.3342,1.38070861,5.311910092,4.141757346,5.14201266,0,7.0770313,7.3342,-3.325288418,-3.259445156,-2.868530016,-0.456758402,0.001568553,0.500424603,0.021746988,0.15,2.71,0.6,2.56,1.61,-0.49,0.724637681,0.729927007
01.Aug.36,117,1.3924,0.268670443,5.182557425,4.041240655,5.339870425,0,1.382520566,1.3924,-3.299596269,-3.290802242,-2.855345136,-0.444251133,0.002619507,0.496121234,0.019666034,0.2,2.64,1.11,2.44,1.53,-0.44,0.71942446,0.724637681
01.Sep.36,118,0.4717,0.091740871,5.141655989,4.079887495,4.954389262,0,0.470544038,0.4717,-3.267509849,-3.266259849,-2.835088931,-0.432420918,0.001183759,0.491598141,0.021398483,0.16,2.68,-0.31,2.52,1.44,0.98,0,0.71942446
01.Oct.36,119,7.6081,1.494474794,5.090818548,4.159854257,4.597653077,0,7.331160006,7.6081,-3.28141441,-3.209137327,-2.879391817,-0.402022593,0.002224405,0.465707028,0.021804227,0.13,2.69,0.06,2.56,1.36,0.19,0,0
01.Nov.36,120,1.0566,0.205424297,5.143500635,4.199847464,4.990644381,0,1.050952448,1.0566,-3.230322747,-3.226263594,-2.856239087,-0.37408366,0.0028304,0.450278354,0.022840762,0.11,2.57,2.05,2.46,1.37,-0.96,0,0
01.Dec.36,121,-0.383,-0.07766747,4.931279486,4.19273585,4.630946999,0,-0.383735323,-0.383,-3.172249984,-3.17805383,-2.823943289,-0.348306694,0.001498375,0.458588105,0.025224722,0.12,2.55,0.38,2.43,1.43,-0.28,0,0
01.Jan.37,122,3.6548,0.761903423,4.796933428,4.275573732,4.315982123,0,3.589243593,3.6548,-3.195593177,-3.158456661,-2.832092268,-0.363500909,0.001572549,0.446573563,0.02500325,0.17,2.58,-0.13,2.41,1.39,0.37,0.714285714,0
01.Feb.37,123,1.8283,0.410508913,4.453740081,4.04018245,4.164221214,0,1.811428533,1.8283,-3.196464392,-3.181987525,-2.818398258,-0.378066134,0.001306789,0.440775765,0.025207677,0.15,2.53,0.86,2.38,1.31,-1.32,0,0.714285714
01.Mar.37,124,-0.3611,-0.08136169,4.438206716,4.041634674,3.877538701,0,-0.361717303,-0.3611,-3.17359948,-3.183041372,-2.781557392,-0.392042088,0.00311448,0.458666381,0.033506829,0.38,2.85,-4.11,2.47,1.36,2.97,0.709219858,0
01.Apr.37,125,-8.0946,-1.84563249,4.38581356,4.105825204,3.622722074,0,-8.43839845,-8.0946,-3.047570291,-3.134378767,-2.676891299,-0.370678992,0.005466779,0.490618007,0.028107264,0.56,2.84,0.39,2.28,1.42,0.29,0.704225352,0.709219858
01.May.37,126,-0.6299,-0.142087583,4.433181201,4.17425739,4.66975853,1,-0.631512134,-0.6299,-2.999429135,-3.009829963,-2.648946162,-0.350482974,0.003593072,0.489382405,0.028278063,0.41,2.82,0.53,2.41,1.51,-0.13,0.699300699,0.704225352
01.Jun.37,127,-5.4103,-1.298752127,4.165767961,4.08846634,4.337306937,1,-5.560444138,-5.4103,-2.908720897,-2.963061491,-2.577363761,-0.331357136,0.002984171,0.504961021,0.031266167,0.36,2.85,-0.18,2.49,1.65,0.71,0,0.699300699
01.Jul.37,128,9.8691,2.268512108,4.350472703,4.483757521,4.601337752,1,9.409253112,9.8691,-3.034560037,-2.936891365,-2.660885116,-0.373674921,0.002982217,0.46464866,0.027224932,0.28,2.77,1.38,2.49,1.66,-0.99,0.694444444,0
01.Aug.37,129,-5.1383,-1.081791324,4.749806996,4.867711935,5.600658355,1,-5.273931353,-5.1383,-3.006597824,-3.063548402,-2.589992889,-0.416604935,0.002140794,0.481934502,0.031064413,0.29,2.86,-1.04,2.57,1.68,0.87,0,0.694444444
01.Sep.37,130,-14.001,-2.822915427,4.959766016,5.165666629,5.753673838,1,-15.07694242,-14.001,-2.883130597,-3.036450367,-2.422914974,-0.460215623,0.015821146,0.553147441,0.035846726,0.31,2.84,0.45,2.53,1.88,-0.2,0.689655172,0
01.Oct.37,131,-10.2922,-1.60901276,6.396593151,6.624070069,7.515860604,1,-10.8589523,-10.2922,-2.762926811,-2.870227192,-2.340512145,-0.422414666,0.031722241,0.617417678,0.040958564,0.2,2.83,0.42,2.63,2.25,0.25,0,0.689655172
01.Nov.37,132,-8.4489,-1.260605131,6.702257347,6.565530528,7.85623164,1,-8.825444628,-8.4489,-2.643567937,-2.750187786,-2.259425599,-0.384142339,0.021973392,0.692419825,0.042030807,0.09,2.78,0.96,2.69,2.58,-0.29,-0.684931507,0
01.Dec.37,133,-4.5828,-0.64313505,7.125719555,6.692621147,7.901818481,1,-4.691133028,-4.5828,-2.579269411,-2.630989155,-2.233908227,-0.345361184,0.006954963,0.707488622,0.0317754,0.11,2.73,0.82,2.62,2.52,-0.15,-0.689655172,-0.684931507
01.Jan.38,134,1.2163,0.167843248,7.246642424,6.646289051,7.518597063,1,1.208962509,1.2163,-2.600820946,-2.587638081,-2.295435781,-0.305385166,0.009751241,0.701567244,0.038801722,0.1,2.71,0.57,2.61,2.72,-0.19,-1.388888889,-0.689655172
01.Feb.38,135,6.5757,0.916088217,7.1780205,6.442905197,6.985287605,1,6.368534479,6.5757,-2.668286544,-2.609258971,-2.405274283,-0.263012261,0.007772491,0.659518667,0.03224778,0.08,2.68,0.52,2.6,2.77,-0.42,-0.704225352,-1.388888889
01.Mar.38,136,-25.4006,-3.429735627,7.405993571,6.937975136,6.837948931,1,-29.3071775,-25.4006,-2.388527523,-2.676797658,-2.170525371,-0.218002152,0.015067942,0.892369884,0.033845249,0.08,2.73,-0.37,2.65,3.08,-0.5,0,-0.704225352
01.Apr.38,137,14.2567,1.368033096,10.4213122,9.333722588,11.77936956,1,13.32650088,14.2567,-2.537828616,-2.405768894,-2.373789908,-0.164038708,0.018892725,0.79079348,0.027160852,0.09,2.59,2.1,2.5,3.17,-0.72,0.709219858,0
01.May.38,138,-3.9973,-0.364778308,10.95816257,10.84633372,12.42497708,1,-4.079386992,-3.9973,-2.510031297,-2.555373803,-2.405112517,-0.104918781,0.007651434,0.819565621,0.029977327,0.05,2.57,0.44,2.52,2.84,-0.34,-0.704225352,0.709219858
